ReservationId,UserId,CourtId,BeginTime,EndTime
1671,2066,22,2021-10-07 19:00:00,2021-10-07 20:00:00
1672,3645,15,2021-11-04 18:00:00,2021-11-04 19:00:00
1673,1629,29,2021-10-11 21:00:00,2021-10-11 22:00:00
1674,2855,14,2021-09-10 10:00:00,2021-09-10 11:00:00
1675,1508,6,2021-08-27 12:00:00,2021-08-27 13:00:00
1676,2856,6,2021-10-12 18:00:00,2021-10-12 19:00:00
1677,1515,30,2021-08-27 14:00:00,2021-08-27 15:00:00
1678,1877,3,2021-11-12 12:00:00,2021-11-12 13:00:00
1679,2975,2,2021-11-10 14:00:00,2021-11-10 15:00:00
1680,1727,25,2021-08-24 21:00:00,2021-08-24 22:00:00
1681,2884,11,2021-08-25 11:00:00,2021-08-25 12:00:00
1682,2359,4,2021-10-22 14:00:00,2021-10-22 15:00:00
1683,2762,27,2021-11-06 09:00:00,2021-11-06 10:00:00
1684,3663,24,2021-11-03 09:00:00,2021-11-03 10:00:00
1685,3878,4,2021-10-24 19:00:00,2021-10-24 20:00:00
1686,1564,11,2021-09-15 20:00:00,2021-09-15 21:00:00
1687,2145,28,2021-09-14 09:00:00,2021-09-14 10:00:00
1688,3866,23,2021-09-06 13:00:00,2021-09-06 14:00:00
1689,3343,10,2021-09-02 10:00:00,2021-09-02 11:00:00
1690,3280,30,2021-10-18 15:00:00,2021-10-18 16:00:00
1691,2500,1,2021-11-03 14:00:00,2021-11-03 15:00:00
1692,3400,22,2021-09-28 09:00:00,2021-09-28 10:00:00
1693,2289,1,2021-10-13 20:00:00,2021-10-13 21:00:00
1694,2946,27,2021-08-29 09:00:00,2021-08-29 10:00:00
1695,3962,26,2021-09-28 15:00:00,2021-09-28 16:00:00
1696,2862,22,2021-10-31 15:00:00,2021-10-31 16:00:00
1697,3560,15,2021-08-24 16:00:00,2021-08-24 17:00:00
1698,3374,3,2021-10-18 13:00:00,2021-10-18 14:00:00
1699,3568,1,2021-10-10 13:00:00,2021-10-10 14:00:00
1700,2813,14,2021-10-28 15:00:00,2021-10-28 16:00:00
1701,2588,8,2021-09-05 19:00:00,2021-09-05 20:00:00
1702,2658,9,2021-09-23 16:00:00,2021-09-23 17:00:00
1703,2443,11,2021-11-07 13:00:00,2021-11-07 14:00:00
1704,2839,30,2021-10-26 16:00:00,2021-10-26 17:00:00
1705,3716,9,2021-09-15 10:00:00,2021-09-15 11:00:00
1706,2713,14,2021-09-02 12:00:00,2021-09-02 13:00:00
1707,3985,18,2021-10-06 10:00:00,2021-10-06 11:00:00
1708,1937,0,2021-09-24 12:00:00,2021-09-24 13:00:00
1709,2929,22,2021-10-06 20:00:00,2021-10-06 21:00:00
1710,3069,5,2021-09-18 15:00:00,2021-09-18 16:00:00
1711,2595,24,2021-10-30 15:00:00,2021-10-30 16:00:00
1712,3194,2,2021-10-25 18:00:00,2021-10-25 19:00:00
1713,1879,27,2021-11-10 13:00:00,2021-11-10 14:00:00
1714,2568,6,2021-09-14 16:00:00,2021-09-14 17:00:00
1715,3887,22,2021-10-03 14:00:00,2021-10-03 15:00:00
1716,1935,6,2021-08-28 15:00:00,2021-08-28 16:00:00
1717,3494,1,2021-09-28 17:00:00,2021-09-28 18:00:00
1718,3186,1,2021-11-10 18:00:00,2021-11-10 19:00:00
1719,2912,11,2021-09-22 15:00:00,2021-09-22 16:00:00
1720,2753,0,2021-09-20 16:00:00,2021-09-20 17:00:00
1721,2487,8,2021-10-11 10:00:00,2021-10-11 11:00:00
1722,3871,3,2021-09-10 13:00:00,2021-09-10 14:00:00
1723,2527,24,2021-09-27 10:00:00,2021-09-27 11:00:00
1724,3017,3,2021-10-12 20:00:00,2021-10-12 21:00:00
1725,2192,18,2021-09-29 14:00:00,2021-09-29 15:00:00
1726,3171,23,2021-10-28 09:00:00,2021-10-28 10:00:00
1727,3387,18,2021-10-22 11:00:00,2021-10-22 12:00:00
1728,3758,20,2021-09-28 15:00:00,2021-09-28 16:00:00
1729,1635,29,2021-10-26 16:00:00,2021-10-26 17:00:00
1730,2118,19,2021-09-20 13:00:00,2021-09-20 14:00:00
1731,2442,2,2021-11-11 15:00:00,2021-11-11 16:00:00
1732,1892,1,2021-09-12 13:00:00,2021-09-12 14:00:00
1733,2593,13,2021-10-30 10:00:00,2021-10-30 11:00:00
1734,2424,29,2021-09-14 15:00:00,2021-09-14 16:00:00
1735,3770,28,2021-11-09 11:00:00,2021-11-09 12:00:00
1736,2215,22,2021-09-18 10:00:00,2021-09-18 11:00:00
1737,2680,27,2021-08-25 16:00:00,2021-08-25 17:00:00
1738,2766,20,2021-11-08 14:00:00,2021-11-08 15:00:00
1739,1924,28,2021-08-27 19:00:00,2021-08-27 20:00:00
1740,3571,3,2021-09-30 12:00:00,2021-09-30 13:00:00
1741,2650,1,2021-09-03 16:00:00,2021-09-03 17:00:00
1742,2069,13,2021-08-28 14:00:00,2021-08-28 15:00:00
1743,3234,5,2021-10-31 09:00:00,2021-10-31 10:00:00
1744,2037,5,2021-09-27 10:00:00,2021-09-27 11:00:00
1745,1744,15,2021-11-08 14:00:00,2021-11-08 15:00:00
1746,3733,8,2021-10-12 16:00:00,2021-10-12 17:00:00
1747,3303,27,2021-08-30 13:00:00,2021-08-30 14:00:00
1748,3413,8,2021-11-09 18:00:00,2021-11-09 19:00:00
1749,2195,14,2021-09-25 21:00:00,2021-09-25 22:00:00
1750,2702,6,2021-09-01 13:00:00,2021-09-01 14:00:00
1751,3223,13,2021-09-09 17:00:00,2021-09-09 18:00:00
1752,2714,11,2021-09-06 10:00:00,2021-09-06 11:00:00
1753,3994,1,2021-10-07 10:00:00,2021-10-07 11:00:00
1754,3830,22,2021-09-18 21:00:00,2021-09-18 22:00:00
1755,2245,20,2021-10-11 15:00:00,2021-10-11 16:00:00
1756,2761,0,2021-10-04 19:00:00,2021-10-04 20:00:00
1757,3430,17,2021-10-10 19:00:00,2021-10-10 20:00:00
1758,2323,19,2021-10-23 18:00:00,2021-10-23 19:00:00
1759,1705,25,2021-11-04 14:00:00,2021-11-04 15:00:00
1760,1970,7,2021-10-05 14:00:00,2021-10-05 15:00:00
1761,1665,20,2021-09-29 21:00:00,2021-09-29 22:00:00
1762,3986,20,2021-10-16 20:00:00,2021-10-16 21:00:00
1763,3828,24,2021-10-05 15:00:00,2021-10-05 16:00:00
1764,2332,29,2021-10-21 19:00:00,2021-10-21 20:00:00
1765,3825,15,2021-09-07 14:00:00,2021-09-07 15:00:00
1766,2047,28,2021-11-06 13:00:00,2021-11-06 14:00:00
1767,2824,26,2021-09-29 13:00:00,2021-09-29 14:00:00
1768,1622,7,2021-10-02 11:00:00,2021-10-02 12:00:00
1769,2255,5,2021-10-23 14:00:00,2021-10-23 15:00:00
1770,3820,18,2021-10-13 12:00:00,2021-10-13 13:00:00
1771,2773,24,2021-10-31 16:00:00,2021-10-31 17:00:00
1772,2103,18,2021-11-04 20:00:00,2021-11-04 21:00:00
1773,1815,8,2021-08-30 13:00:00,2021-08-30 14:00:00
1774,1897,9,2021-08-26 10:00:00,2021-08-26 11:00:00
1775,2653,23,2021-08-24 10:00:00,2021-08-24 11:00:00
1776,2325,15,2021-10-11 16:00:00,2021-10-11 17:00:00
1777,3223,21,2021-10-18 14:00:00,2021-10-18 15:00:00
1778,2936,28,2021-10-23 21:00:00,2021-10-23 22:00:00
1779,1903,15,2021-10-29 20:00:00,2021-10-29 21:00:00
1780,1740,29,2021-10-13 11:00:00,2021-10-13 12:00:00
1781,2207,27,2021-10-31 17:00:00,2021-10-31 18:00:00
1782,2311,28,2021-09-02 21:00:00,2021-09-02 22:00:00
1783,2821,11,2021-10-26 19:00:00,2021-10-26 20:00:00
1784,3257,23,2021-09-15 15:00:00,2021-09-15 16:00:00
1785,2730,28,2021-09-04 21:00:00,2021-09-04 22:00:00
1786,3009,12,2021-10-06 12:00:00,2021-10-06 13:00:00
1787,2853,22,2021-10-09 16:00:00,2021-10-09 17:00:00
1788,1865,28,2021-10-23 16:00:00,2021-10-23 17:00:00
1789,3048,7,2021-10-07 13:00:00,2021-10-07 14:00:00
1790,2658,28,2021-10-21 16:00:00,2021-10-21 17:00:00
1791,2082,20,2021-10-20 21:00:00,2021-10-20 22:00:00
1792,1544,19,2021-10-07 19:00:00,2021-10-07 20:00:00
1793,2556,28,2021-10-19 13:00:00,2021-10-19 14:00:00
1794,2750,4,2021-09-18 13:00:00,2021-09-18 14:00:00
1795,2399,22,2021-09-13 14:00:00,2021-09-13 15:00:00
1796,3362,4,2021-09-18 17:00:00,2021-09-18 18:00:00
1797,2314,21,2021-08-24 13:00:00,2021-08-24 14:00:00
1798,3579,6,2021-09-10 09:00:00,2021-09-10 10:00:00
1799,2870,16,2021-09-01 11:00:00,2021-09-01 12:00:00
1800,3304,23,2021-10-29 16:00:00,2021-10-29 17:00:00
1801,2607,5,2021-09-22 16:00:00,2021-09-22 17:00:00
1802,2255,2,2021-09-04 20:00:00,2021-09-04 21:00:00
1803,3364,10,2021-09-29 11:00:00,2021-09-29 12:00:00
1804,2895,22,2021-11-01 14:00:00,2021-11-01 15:00:00
1805,2843,23,2021-09-25 21:00:00,2021-09-25 22:00:00
1806,2287,23,2021-10-15 20:00:00,2021-10-15 21:00:00
1807,2045,8,2021-08-31 18:00:00,2021-08-31 19:00:00
1808,1856,20,2021-09-01 13:00:00,2021-09-01 14:00:00
1809,3746,6,2021-09-26 16:00:00,2021-09-26 17:00:00
1810,3042,5,2021-09-29 14:00:00,2021-09-29 15:00:00
1811,3499,18,2021-08-29 17:00:00,2021-08-29 18:00:00
1812,3617,20,2021-11-06 12:00:00,2021-11-06 13:00:00
1813,3043,24,2021-09-13 16:00:00,2021-09-13 17:00:00
1814,3915,1,2021-10-03 17:00:00,2021-10-03 18:00:00
1815,3201,26,2021-10-31 18:00:00,2021-10-31 19:00:00
1816,3849,9,2021-10-28 12:00:00,2021-10-28 13:00:00
1817,1780,17,2021-10-19 14:00:00,2021-10-19 15:00:00
1818,3766,3,2021-08-31 15:00:00,2021-08-31 16:00:00
1819,3207,20,2021-10-04 18:00:00,2021-10-04 19:00:00
1820,2278,23,2021-10-24 21:00:00,2021-10-24 22:00:00
1821,3783,30,2021-09-14 15:00:00,2021-09-14 16:00:00
1822,3402,16,2021-09-11 15:00:00,2021-09-11 16:00:00
1823,3568,10,2021-11-09 18:00:00,2021-11-09 19:00:00
1824,3953,30,2021-10-24 13:00:00,2021-10-24 14:00:00
1825,2098,28,2021-09-13 18:00:00,2021-09-13 19:00:00
1826,2873,12,2021-08-25 15:00:00,2021-08-25 16:00:00
1827,2297,30,2021-09-22 21:00:00,2021-09-22 22:00:00
1828,2938,2,2021-09-15 20:00:00,2021-09-15 21:00:00
1829,3734,0,2021-09-27 14:00:00,2021-09-27 15:00:00
1830,2206,13,2021-10-09 18:00:00,2021-10-09 19:00:00
1831,1960,2,2021-11-10 11:00:00,2021-11-10 12:00:00
1832,1640,23,2021-10-09 18:00:00,2021-10-09 19:00:00
1833,2351,17,2021-09-24 20:00:00,2021-09-24 21:00:00
1834,2255,8,2021-09-14 14:00:00,2021-09-14 15:00:00
1835,3508,14,2021-09-03 10:00:00,2021-09-03 11:00:00
1836,3873,27,2021-11-01 18:00:00,2021-11-01 19:00:00
1837,2841,19,2021-09-05 21:00:00,2021-09-05 22:00:00
1838,3857,24,2021-09-17 19:00:00,2021-09-17 20:00:00
1839,2404,18,2021-10-17 20:00:00,2021-10-17 21:00:00
1840,2016,22,2021-08-31 12:00:00,2021-08-31 13:00:00
1841,3083,5,2021-09-10 19:00:00,2021-09-10 20:00:00
1842,1788,19,2021-10-20 10:00:00,2021-10-20 11:00:00
1843,1911,12,2021-10-03 15:00:00,2021-10-03 16:00:00
1844,1585,22,2021-10-13 10:00:00,2021-10-13 11:00:00
1845,3371,4,2021-09-21 12:00:00,2021-09-21 13:00:00
1846,2746,26,2021-10-26 16:00:00,2021-10-26 17:00:00
1847,2076,15,2021-10-19 20:00:00,2021-10-19 21:00:00
1848,2523,18,2021-09-05 13:00:00,2021-09-05 14:00:00
1849,3866,26,2021-09-13 18:00:00,2021-09-13 19:00:00
1850,2975,6,2021-09-13 21:00:00,2021-09-13 22:00:00
1851,3629,12,2021-10-02 12:00:00,2021-10-02 13:00:00
1852,2360,21,2021-09-07 18:00:00,2021-09-07 19:00:00
1853,2707,21,2021-10-02 12:00:00,2021-10-02 13:00:00
1854,1991,9,2021-09-14 15:00:00,2021-09-14 16:00:00
1855,2233,9,2021-10-27 19:00:00,2021-10-27 20:00:00
1856,2483,13,2021-10-06 13:00:00,2021-10-06 14:00:00
1857,3966,1,2021-08-28 17:00:00,2021-08-28 18:00:00
1858,3336,29,2021-10-17 21:00:00,2021-10-17 22:00:00
1859,3784,27,2021-11-12 19:00:00,2021-11-12 20:00:00
1860,3644,2,2021-10-30 14:00:00,2021-10-30 15:00:00
1861,3491,30,2021-11-08 18:00:00,2021-11-08 19:00:00
1862,2459,28,2021-10-05 20:00:00,2021-10-05 21:00:00
1863,2336,19,2021-09-06 09:00:00,2021-09-06 10:00:00
1864,2456,3,2021-09-09 21:00:00,2021-09-09 22:00:00
1865,1820,20,2021-11-11 10:00:00,2021-11-11 11:00:00
1866,2016,12,2021-09-21 13:00:00,2021-09-21 14:00:00
1867,2540,20,2021-09-15 19:00:00,2021-09-15 20:00:00
1868,1768,20,2021-11-05 21:00:00,2021-11-05 22:00:00
1869,3522,17,2021-08-29 14:00:00,2021-08-29 15:00:00
1870,2372,14,2021-09-28 11:00:00,2021-09-28 12:00:00
1871,3576,28,2021-11-08 18:00:00,2021-11-08 19:00:00
1872,2056,30,2021-09-03 10:00:00,2021-09-03 11:00:00
1873,3946,22,2021-10-16 19:00:00,2021-10-16 20:00:00
1874,2006,29,2021-09-05 21:00:00,2021-09-05 22:00:00
1875,3813,15,2021-10-16 15:00:00,2021-10-16 16:00:00
1876,1832,13,2021-09-05 16:00:00,2021-09-05 17:00:00
1877,3083,6,2021-11-06 13:00:00,2021-11-06 14:00:00
1878,2022,20,2021-08-30 11:00:00,2021-08-30 12:00:00
1879,2227,25,2021-09-03 19:00:00,2021-09-03 20:00:00
1880,1919,3,2021-09-23 20:00:00,2021-09-23 21:00:00
1881,2856,12,2021-10-24 21:00:00,2021-10-24 22:00:00
1882,2077,12,2021-11-06 21:00:00,2021-11-06 22:00:00
1883,2440,10,2021-09-05 17:00:00,2021-09-05 18:00:00
1884,3756,21,2021-10-11 09:00:00,2021-10-11 10:00:00
1885,3947,9,2021-09-07 14:00:00,2021-09-07 15:00:00
1886,2220,10,2021-09-16 11:00:00,2021-09-16 12:00:00
1887,3095,23,2021-10-16 19:00:00,2021-10-16 20:00:00
1888,3186,29,2021-09-14 21:00:00,2021-09-14 22:00:00
1889,3571,26,2021-10-28 13:00:00,2021-10-28 14:00:00
1890,3207,22,2021-11-12 15:00:00,2021-11-12 16:00:00
1891,3541,2,2021-10-06 19:00:00,2021-10-06 20:00:00
1892,1713,1,2021-10-20 20:00:00,2021-10-20 21:00:00
1893,1714,10,2021-09-06 20:00:00,2021-09-06 21:00:00
1894,3135,13,2021-09-14 18:00:00,2021-09-14 19:00:00
1895,2908,9,2021-08-24 14:00:00,2021-08-24 15:00:00
1896,2723,12,2021-10-18 10:00:00,2021-10-18 11:00:00
1897,2809,18,2021-10-28 19:00:00,2021-10-28 20:00:00
1898,1982,16,2021-09-09 12:00:00,2021-09-09 13:00:00
1899,2529,27,2021-10-13 21:00:00,2021-10-13 22:00:00
1900,2934,9,2021-09-05 18:00:00,2021-09-05 19:00:00
1901,2803,1,2021-09-11 15:00:00,2021-09-11 16:00:00
1902,2978,21,2021-10-02 20:00:00,2021-10-02 21:00:00
1903,3642,27,2021-09-20 16:00:00,2021-09-20 17:00:00
1904,3003,3,2021-10-12 09:00:00,2021-10-12 10:00:00
1905,3381,6,2021-09-12 16:00:00,2021-09-12 17:00:00
1906,3470,29,2021-08-30 20:00:00,2021-08-30 21:00:00
1907,1987,3,2021-09-12 18:00:00,2021-09-12 19:00:00
1908,3730,12,2021-08-26 18:00:00,2021-08-26 19:00:00
1909,1577,20,2021-10-27 12:00:00,2021-10-27 13:00:00
1910,1516,17,2021-09-24 09:00:00,2021-09-24 10:00:00
1911,2531,9,2021-10-21 21:00:00,2021-10-21 22:00:00
1912,1640,7,2021-10-21 13:00:00,2021-10-21 14:00:00
1913,2094,13,2021-08-30 16:00:00,2021-08-30 17:00:00
1914,3786,13,2021-09-05 10:00:00,2021-09-05 11:00:00
1915,3372,30,2021-10-19 16:00:00,2021-10-19 17:00:00
1916,2052,11,2021-09-12 09:00:00,2021-09-12 10:00:00
1917,3656,13,2021-08-24 10:00:00,2021-08-24 11:00:00
1918,3068,1,2021-10-21 17:00:00,2021-10-21 18:00:00
1919,1712,13,2021-10-01 21:00:00,2021-10-01 22:00:00
1920,2965,26,2021-10-21 17:00:00,2021-10-21 18:00:00
1921,2915,16,2021-09-20 13:00:00,2021-09-20 14:00:00
1922,3116,10,2021-09-19 16:00:00,2021-09-19 17:00:00
1923,2103,17,2021-09-29 20:00:00,2021-09-29 21:00:00
1924,2957,17,2021-11-04 17:00:00,2021-11-04 18:00:00
1925,2893,29,2021-09-25 20:00:00,2021-09-25 21:00:00
1926,1621,26,2021-10-28 15:00:00,2021-10-28 16:00:00
1927,3565,10,2021-11-03 09:00:00,2021-11-03 10:00:00
1928,1654,19,2021-11-11 17:00:00,2021-11-11 18:00:00
1929,2503,25,2021-09-05 09:00:00,2021-09-05 10:00:00
1930,3256,12,2021-10-27 15:00:00,2021-10-27 16:00:00
1931,2012,0,2021-10-30 17:00:00,2021-10-30 18:00:00
1932,1707,21,2021-09-27 10:00:00,2021-09-27 11:00:00
1933,1628,25,2021-10-25 13:00:00,2021-10-25 14:00:00
1934,1584,23,2021-09-27 18:00:00,2021-09-27 19:00:00
1935,2195,28,2021-10-28 10:00:00,2021-10-28 11:00:00
1936,2825,0,2021-10-31 10:00:00,2021-10-31 11:00:00
1937,3137,21,2021-10-06 12:00:00,2021-10-06 13:00:00
1938,2886,2,2021-09-08 19:00:00,2021-09-08 20:00:00
1939,3074,26,2021-10-10 15:00:00,2021-10-10 16:00:00
1940,2540,1,2021-10-09 19:00:00,2021-10-09 20:00:00
1941,3346,29,2021-11-10 16:00:00,2021-11-10 17:00:00
1942,3078,5,2021-10-13 15:00:00,2021-10-13 16:00:00
1943,2245,22,2021-10-07 21:00:00,2021-10-07 22:00:00
1944,3531,0,2021-10-28 09:00:00,2021-10-28 10:00:00
1945,1769,22,2021-10-07 19:00:00,2021-10-07 20:00:00
1946,3649,15,2021-10-08 21:00:00,2021-10-08 22:00:00
1947,2851,29,2021-10-16 19:00:00,2021-10-16 20:00:00
1948,3096,28,2021-09-15 09:00:00,2021-09-15 10:00:00
1949,2640,7,2021-11-12 11:00:00,2021-11-12 12:00:00
1950,3071,21,2021-10-09 13:00:00,2021-10-09 14:00:00
1951,3306,23,2021-09-25 13:00:00,2021-09-25 14:00:00
1952,2288,25,2021-10-31 16:00:00,2021-10-31 17:00:00
1953,1624,30,2021-10-08 16:00:00,2021-10-08 17:00:00
1954,2691,13,2021-10-08 14:00:00,2021-10-08 15:00:00
1955,1988,9,2021-09-20 13:00:00,2021-09-20 14:00:00
1956,2983,6,2021-10-25 14:00:00,2021-10-25 15:00:00
1957,3849,21,2021-09-19 17:00:00,2021-09-19 18:00:00
1958,2660,27,2021-10-11 11:00:00,2021-10-11 12:00:00
1959,1849,22,2021-11-02 21:00:00,2021-11-02 22:00:00
1960,3108,6,2021-09-26 11:00:00,2021-09-26 12:00:00
1961,2515,3,2021-10-08 16:00:00,2021-10-08 17:00:00
1962,3953,25,2021-09-30 16:00:00,2021-09-30 17:00:00
1963,2449,11,2021-10-01 14:00:00,2021-10-01 15:00:00
1964,2899,19,2021-09-02 16:00:00,2021-09-02 17:00:00
1965,2822,24,2021-09-16 21:00:00,2021-09-16 22:00:00
1966,3084,26,2021-10-20 11:00:00,2021-10-20 12:00:00
1967,3617,21,2021-08-25 09:00:00,2021-08-25 10:00:00
1968,2431,25,2021-09-01 10:00:00,2021-09-01 11:00:00
1969,2069,28,2021-10-04 09:00:00,2021-10-04 10:00:00
1970,2274,10,2021-11-04 21:00:00,2021-11-04 22:00:00
1971,3450,27,2021-10-02 12:00:00,2021-10-02 13:00:00
1972,2360,4,2021-09-30 18:00:00,2021-09-30 19:00:00
1973,2697,19,2021-10-17 10:00:00,2021-10-17 11:00:00
1974,2477,12,2021-10-06 13:00:00,2021-10-06 14:00:00
1975,1540,24,2021-09-30 15:00:00,2021-09-30 16:00:00
1976,2383,13,2021-09-19 17:00:00,2021-09-19 18:00:00
1977,1569,25,2021-08-23 09:00:00,2021-08-23 10:00:00
1978,3936,9,2021-09-18 21:00:00,2021-09-18 22:00:00
1979,2784,10,2021-10-19 16:00:00,2021-10-19 17:00:00
1980,2163,18,2021-10-17 18:00:00,2021-10-17 19:00:00
1981,1796,24,2021-10-27 10:00:00,2021-10-27 11:00:00
1982,3072,4,2021-10-30 21:00:00,2021-10-30 22:00:00
1983,3135,30,2021-09-08 16:00:00,2021-09-08 17:00:00
1984,3134,5,2021-10-16 18:00:00,2021-10-16 19:00:00
1985,2019,26,2021-10-14 17:00:00,2021-10-14 18:00:00
1986,2233,2,2021-11-09 14:00:00,2021-11-09 15:00:00
1987,3174,15,2021-09-14 11:00:00,2021-09-14 12:00:00
1988,1601,10,2021-08-24 09:00:00,2021-08-24 10:00:00
1989,3695,8,2021-10-11 14:00:00,2021-10-11 15:00:00
1990,3529,15,2021-10-06 18:00:00,2021-10-06 19:00:00
1991,3622,15,2021-09-05 20:00:00,2021-09-05 21:00:00
1992,1859,25,2021-09-30 19:00:00,2021-09-30 20:00:00
1993,1625,20,2021-11-01 18:00:00,2021-11-01 19:00:00
1994,2123,10,2021-08-27 19:00:00,2021-08-27 20:00:00
1995,1824,0,2021-10-13 16:00:00,2021-10-13 17:00:00
1996,2608,3,2021-11-09 14:00:00,2021-11-09 15:00:00
1997,2778,22,2021-10-23 16:00:00,2021-10-23 17:00:00
1998,3551,24,2021-09-28 18:00:00,2021-09-28 19:00:00
1999,1700,28,2021-10-22 09:00:00,2021-10-22 10:00:00
