"MessageId","LaunchTime","Title","Content","StudentId"
"1213","0000-00-00 00:00:00"," I can't dance but wish I could.  Tupac danced bal"," In the past it may have been. ","217"
"1214","0000-00-00 00:00:00"," it was until Jaws was released. That was a scary ",""" Yes","22"
"1215","0000-00-00 00:00:00"," that was a good movie. Did you like it? """,""" Yeah","1386"
"1216","0000-00-00 00:00:00"," Most definitely. Did you know babies spontaneousl"," I use to. I think I have seen it too many times now. Spielberg played the clarinet for the soundtrack.","697"
"1217","0000-00-00 00:00:00"," that is pretty interesting. Did you see the Gooni",""" Yeah","458"
"1218","0000-00-00 00:00:00",""" Definitely! Though I can imagine why"," I have. That is a cute movie. I love how they get the jewels at the end to pay the mortgage.","1197"
"1219","0000-00-00 00:00:00"," Ouch!  That's all I'll say.  I would have broken "," It is pretty good. I'm fairly certain Stranger Things is a rip off of it. ","363"
"122","0000-00-00 00:00:00"," I would love to get a glow in the dark one. They ",""" Speaking of cats","1014"
"1220","0000-00-00 00:00:00",""" Hey"," I've never seen that movie. There are so many rip-offs these days.","1096"
"1221","0000-00-00 00:00:00",""" I did back in the day.  The 3 best selling video"," It is a show on Netflix actually. The first season isn't that bad. ","944"
"1222","0000-00-00 00:00:00"," I'm sure that sounds weird.""",""" I don't have Netflix. These days","182"
"1223","0000-00-00 00:00:00"," LOL Have a great night!"," I don't either. I saw it at a friends house. ","1140"
"1224","0000-00-00 00:00:00"," Hello! What do you enjoy doing for entertainment?"," I heard that Netflix is losing a lot of money because of password sharing. Did you know Tom Hanks is the highest all-time box office star? I would believe it.","1342"
"1225","0000-00-00 00:00:00"," that could be",""" Yeah","19"
"1226","0000-00-00 00:00:00",""" Yes"," All the streaming channels seem to be doing that now.","44"
"1227","0000-00-00 00:00:00"," that is pretty cool. Do you use Roku? """,""" Yeah","1166"
"1228","0000-00-00 00:00:00"," I love my ROKU.""",""" Yes","980"
"1229","0000-00-00 00:00:00",""" Oh yeah"," Do you recommend getting one of them? ","1248"
"123","0000-00-00 00:00:00",""" Well in the opening scene the cat that they use"," Wow. In Japana and Taiwan there are cat cafes where you can play with them","105"
"1230","0000-00-00 00:00:00"," Hulu. I have Amazon Prime which has lots of chann",""" I would definitely. You can also get Netflick","614"
"1231","0000-00-00 00:00:00",""" Really"," Oh cool. Then maybe I will check that out. Are you a Tom Hanks fan? ","175"
"1232","0000-00-00 00:00:00",""" True"," I truly am. I draw charcoal portraits and I have drawn a picture of him. He is an amazing actor. I also like Robin Williams. I noticed he did a lot of movies about dying.","980"
"1233","0000-00-00 00:00:00"," nice chatting with you!""",""" I think he is a great actor. Well","983"
"1234","0000-00-00 00:00:00",""" Yes"," Nice chatting with you too.","1312"
"1235","0000-00-00 00:00:00",""" How precious! lol. Oh yeah"," Do you know much about the Bible?","292"
"1236","0000-00-00 00:00:00",""" Wow"," some yes","716"
"1237","0000-00-00 00:00:00",""" Yes"," Did you know that has sold over an estimated 5 billion copies?  Wow.","210"
"1238","0000-00-00 00:00:00",""" haha"," I knew it was perhaps the most sold and published book of all time","1282"
"1239","0000-00-00 00:00:00",""" Gosh"," Yes. Prior to 1963 it was not uncommon for students in the US to be required to read from the bible as part of their elementary eduction!","882"
"124","0000-00-00 00:00:00",""" Yea"," That seems fun! That reminds me of the Anderson house bed and breakfast in Minnesota. They used to offer a free cat for the night when you booked a room.","480"
"1240","0000-00-00 00:00:00",""" Tetris! such a great game"," Yes I lived in the Southern US for a while and they still use that at times","904"
"1241","0000-00-00 00:00:00"," such as the miracles and the resurrection.""",""" Nice.  Thomas Jefferson created his own version of the Bible.  He used a razor to cut out the supernatural parts","872"
"1242","0000-00-00 00:00:00"," but that He was only a human man.""",""" I was fascinated to hear about that.  That would mean he did not accept the divinity of Jesus Christ","647"
"1243","0000-00-00 00:00:00",""" Yes"," Yes!  Teddy Roosevelt and John Quincy Adams are the only 2 US presidents that did not use a bible when they were sworn in.","143"
"1244","0000-00-00 00:00:00",""" Wow"," Yes that would indicate to me that they were agnostics or aherents to another form of religion","922"
"1245","0000-00-00 00:00:00"," the Etemenanki in modern day Iraq.""",""" Yes.  The biblical tower of Babel was likely based on a real building","313"
"1246","0000-00-00 00:00:00"," but it is certainly possible.  William Shakespear",""" I did not now that","71"
"1247","0000-00-00 00:00:00"," Hi there ! Looking forward to chat with You ! ;)"," Yes he did!  he is regarded ad the greatest writer in the English language!","835"
"1248","0000-00-00 00:00:00"," but I could never stay interested in his works!""",""" I think I read the cliff notes to one of his plays","891"
"1249","0000-00-00 00:00:00",""" am... no",""" I read the cliff notes of some of his things in college.  He coined a lot of popular phrases that we still use today like """"good riddance"""" and """"wild goose chase"""".""","786"
"125","0000-00-00 00:00:00"," That is funny! What do you think about Scotland p"," wow. there is a town in alaska where the mayor of the town is a cat","1435"
"1250","0000-00-00 00:00:00",""" Maybe a saved version of wikipedia.  I won't soo"," Yes those sayings certainly seemed to have stuck into modern language","62"
"1251","0000-00-00 00:00:00"," Your ? ;)  at that time You were cheering for Ind"," Pocahontas and Shakespeare were alive at the same time and died only a year apart.  Interesting facts.","83"
"1252","0000-00-00 00:00:00"," Yes.  I'm not the owner of the team ;) ... they'r"," I guess that would mean Lewis and Clark were exploring the Western United States while Shakespeare was performing plays in England!","953"
"1253","0000-00-00 00:00:00"," Jessica",""" Yes!  lol  Shakespeare invented the names Miranda","329"
"1254","0000-00-00 00:00:00"," true.  His works can be found in a library",""" Yes","1073"
"1255","0000-00-00 00:00:00",""" Holy crap"," I love going to libraries!  I'm a heavy user of them.  It's been fun chatting with you!","1056"
"1256","0000-00-00 00:00:00",""" They did.  It was almost too easy.  They have gr"," Same thing to you. Good day.","544"
"1257","0000-00-00 00:00:00"," Huh... do You think he knows a secret for winning"," You have a good day too!","149"
"1258","0000-00-00 00:00:00",""" Money and chemistry build winning teams"," There was man who was falsely imprisoned. He used the prison library to study law and learn to free himself. That is amazing don't you think?","1327"
"1259","0000-00-00 00:00:00"," there are more libraries than McDonalds in the Un",""" That is awesome! Speaking of libraries","1094"
"126","0000-00-00 00:00:00","000 years.""",""" That is cool. Cats are a pretty smart species. There has not been a cat species extinction in 10","10"
"1260","0000-00-00 00:00:00"," half of adult have library cards that seems like ",""" I do and that is good to hear. Also","631"
"1261","0000-00-00 00:00:00"," so you can check out sewing machines and other th",""" I know. I don't know that a lot of my friends go to the library. The Sacramento Library has instituted a type of library that might make going to the library more interesting to many. They started a library of things","1036"
"1262","0000-00-00 00:00:00",""" ah ... that's a little scary.  I suppose without"," That would be so useful. I wonder if other cities do that? I know that normal library collections often included DVD's and CD's and other things besides books.","603"
"1263","0000-00-00 00:00:00"," and I have also checked out passes to various mus",""" Yes","541"
"1264","0000-00-00 00:00:00","000 books in it. All from his personal collection.",""" I have. I heard that he started a library in 1895 with 32","1185"
"1265","0000-00-00 00:00:00",""" In the entire tournament? Maybe not the actual b"," The more amazing thing to me is how he carted all those books by wheelbarrow over 3/4 mile. He was 85!","1339"
"1266","0000-00-00 00:00:00"," including """"good riddance"""" and """"laughing stock?",""" Maybe his daughter helped him. I wonder how many were Shakespeare plays. I was reading one at the library. Did you know that Shakespear coined many of the terms we use today","30"
"1267","0000-00-00 00:00:00"," that's interesting. I would never have thought as",""" Oh","1195"
"1268","0000-00-00 00:00:00"," he wrote so much. He wrote 39 plays!""",""" I guess it makes sense that he coined so many terms since he was the world's greatest dramatist. Plus","477"
"1269","0000-00-00 00:00:00"," but he created names. The names Miranda",""" Not only did he coin terms","104"
"127","0000-00-00 00:00:00"," The Loch Ness monster should have legal rights to"," They are indeed very smart and that proves it. Nice chatting with you.","927"
"1270","0000-00-00 00:00:00",""" Well"," That is interesting. I wonder if these names sound different with the accent of the time. I know the accent can affect the meaning of the performance. The old accent can introduce rhymes or puns that don't work with our modern tongue. What might Miranda sound like in Shakespeare's voice?","1131"
"1271","0000-00-00 00:00:00",""" as my for Yours brother ;)  what a kind thing to"," That is an interesting thought. Shakespeare has been translated into every major language. I wonder how they preserve Shakespeare's style and language in other languages.","1063"
"1272","0000-00-00 00:00:00"," Thank you.  It was nice to talk with you."," That is a good question. It would be interesting to study that in school. I bet people use to study Shakespeare in school more than they do now. I hear that people often studied the Bible in school before 1963.","893"
"1273","0000-00-00 00:00:00"," the Bible does still play a large role in our liv",""" Yes","1097"
"1274","0000-00-00 00:00:00"," the tower of Babel was probably based on a real b",""" That is true. It does play a role still. Plus it was influenced by real history. For example","1248"
"1275","0000-00-00 00:00:00"," I guess they are doing well at the moment.  they "," Thomas Jefferson didn't seem to agree with all parts of the Bible. He made his own version and cut out the supernatural parts. I wonder why that was.","14"
"1276","0000-00-00 00:00:00"," Roosevelt and Adams.) Iti is interesting to think",""" Interesting!. All so at least three Presidents saw the Bible differently (Jefferson","443"
